name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Beijing,2021-12-05,10,-5,1.9,10,-7.1,1.4,-3.2,71.7,0,0,0,,0,0,12.2,7.2,55,1023.1,6.4,8.5,107,9.3,5,,2021-12-05T07:20:33,2021-12-05T16:49:20,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-06,12,0,5.3,12,-3.5,3.9,-7.5,44,0,0,0,,0,0,45,18,346.8,1029.6,5.2,11.5,118.3,10.2,5,,2021-12-06T07:21:29,2021-12-06T16:49:15,0.04,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-07,10,-5,1.2,10,-8.3,0.3,-6.9,59.5,0,0,0,,0,0,25.6,7.2,338.4,1033.7,46.9,10.9,99.6,8.5,4,,2021-12-07T07:22:23,2021-12-07T16:49:13,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-12-08,6,-5,1.1,5,-8.3,0,-4.4,68.6,0,0,0,,0,0,14.4,7.2,40.5,1031.1,95.6,10,47.9,4.1,2,,2021-12-08T07:23:17,2021-12-08T16:49:13,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2021-12-09,4,1.8,2.6,4,-0.1,2.4,1.8,94.6,2.5,100,8.33,rain,0,0,14.4,7.2,61.8,1026.6,95.8,2.8,41.5,3.7,2,,2021-12-09T07:24:08,2021-12-09T16:49:15,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZBAA,54511099999"
Beijing,2021-12-10,9.2,-3,2.5,7.5,-3,1.8,-2.9,72.4,0,0,0,,0,0,20.5,14.4,13.9,1028.4,71.4,6.8,73.7,6.3,3,,2021-12-10T07:24:59,2021-12-10T16:49:19,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-12-11,11,-2,3.7,11,-2.4,1.8,-6.7,55.2,0,0,0,,0,0,49.7,32.4,330.2,1030.2,88.4,11.2,78.2,6.7,4,,2021-12-11T07:25:48,2021-12-11T16:49:26,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-12-12,3,-2.9,0.8,0.4,-8.5,-4,-18.4,23.1,0,0,0,,0,0,49.7,36,320.6,1036.6,0,13,118.7,10.2,5,,2021-12-12T07:26:35,2021-12-12T16:49:35,0.32,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-13,4,-10,-2.5,2.2,-10,-3.6,-11.3,54.2,0,0,0,,0,0,28.8,14.4,180.5,1026.7,0,10.8,106.9,9.1,5,,2021-12-13T07:27:21,2021-12-13T16:49:46,0.37,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-14,8,-8,-1.7,8,-11.8,-2.6,-8.2,65.7,0,0,0,,0,0,19.8,12,305.3,1017.1,0,9.7,101,8.6,4,,2021-12-14T07:28:06,2021-12-14T16:49:59,0.41,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-15,3,-7,-2.6,3,-9.5,-3,-6.4,77.2,0,0,0,,0,0,13.7,10.8,49.2,1019.8,18.2,8.9,97.7,8.4,4,,2021-12-15T07:28:48,2021-12-15T16:50:15,0.44,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-16,5,-5,0.7,0.6,-9.3,-3.7,-14.3,37.4,0,0,0,,0,0,48.2,28.8,321.5,1026.8,28.4,11.6,94.4,8.3,4,,2021-12-16T07:29:29,2021-12-16T16:50:32,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-12-17,-1,-8,-4.1,-4.7,-16.3,-9.7,-22.8,22.5,0,0,0,,0,0,68.4,50.4,305.1,1035.8,0.7,13.1,118.8,10.2,5,,2021-12-17T07:30:09,2021-12-17T16:50:52,0.49,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
Beijing,2021-12-18,5.3,-12,-3.4,2.3,-14.1,-5.3,-16.6,41.5,0,0,0,,0,0,35.6,39.6,286.2,1025.2,3.6,11.7,112.5,9.8,5,,2021-12-18T07:30:46,2021-12-18T16:51:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-19,9,-10,-1.4,7.3,-10,-1.8,-11.2,51.9,0,0,0,,0,0,31,14.4,193.2,1019,0,10.1,103.8,8.8,4,,2021-12-19T07:31:22,2021-12-19T16:51:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-20,14,-7,2.7,14,-11.9,1.8,-10.2,47.6,0,0,0,,0,0,46.8,28.8,283.7,1013.9,0,10,107,9.3,5,,2021-12-20T07:31:56,2021-12-20T16:52:04,0.51,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-21,7.5,-5,1.9,6,-8.3,0.2,-6.1,56.3,0,0,0,,0,0,28.8,14.4,119.2,1020.6,0.1,11.6,102.7,8.9,4,,2021-12-21T07:32:28,2021-12-21T16:52:32,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-22,5.8,-2,1.5,4.9,-3.6,0.3,-6.8,54.7,0,0,0,,0,0,28.8,10.8,137.3,1025.4,31.6,11.2,98.6,8.5,4,,2021-12-22T07:32:58,2021-12-22T16:53:02,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-12-23,-1,-4,-2.5,-1,-7.1,-4.4,-8.7,63.2,0.3,100,4.17,snow,0,0,17.6,10.8,87.7,1028.5,80.7,10.1,40.9,3.6,2,,2021-12-23T07:33:26,2021-12-23T16:53:35,0.59,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"ZBAA,54511099999"
Beijing,2021-12-24,-2,-9,-6,-4.8,-15.3,-11.6,-22.2,27.6,0,0,0,,0,0,38.9,24.3,33.7,1039.4,23.6,12.8,113.5,9.9,5,,2021-12-24T07:33:53,2021-12-24T16:54:09,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-12-25,-5,-11,-8,-10.9,-20.6,-15.3,-26,22.4,0,0,0,,0,0,41,28.8,324.3,1045.4,0,13.2,116.8,10,5,,2021-12-25T07:34:17,2021-12-25T16:54:45,0.67,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-26,0,-9.7,-5.7,-4.6,-18,-11.3,-23.8,23.4,0,0,0,,0,0,32.8,32.4,281.4,1040.6,0,12.8,114.6,9.9,5,,2021-12-26T07:34:39,2021-12-26T16:55:23,0.72,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-27,7,-13,-4.4,5.8,-16.4,-5,-16.3,46.4,0,0,0,,0,0,22,10.8,263.1,1031.9,0,10.4,115,9.9,5,,2021-12-27T07:34:59,2021-12-27T16:56:02,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-28,6,-12,-3.1,4.5,-16.4,-4.5,-14,49.8,0,0,0,,0,0,13.7,14.4,274.6,1023.9,0,10.1,109.9,9.4,5,,2021-12-28T07:35:17,2021-12-28T16:56:44,0.83,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-29,5,-7,0.8,1.9,-11.9,-3.5,-18.3,24,0,0,0,,0,0,40,32.4,305.8,1026.6,0,12.6,114,9.9,5,,2021-12-29T07:35:33,2021-12-29T16:57:27,0.88,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-30,6,-8,-0.5,2.6,-11.8,-2.5,-16.4,32.7,0,0,0,,0,0,49,24.3,326.6,1029.6,0,12.5,113.9,9.9,5,,2021-12-30T07:35:46,2021-12-30T16:58:12,0.93,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-12-31,4,-11,-4,4,-12.9,-4.3,-13.5,51.9,0,0,0,,0,0,49,7.2,64.4,1031.7,16.6,11,108.2,9.2,5,,2021-12-31T07:35:58,2021-12-31T16:58:59,0.97,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-01,8,-10,-1.6,6.2,-13.1,-4.9,-13.7,45.4,0,0,0,,0,0,42.8,32.4,323.1,1027.2,0,11.3,106.3,9.2,5,,2022-01-01T07:36:07,2022-01-01T16:59:47,0.99,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-02,2,-12,-3.4,-1.1,-16.4,-5.5,-16.1,38.9,0,0,0,,0,0,42.8,18,195.2,1030.9,45.4,12.5,109.6,9.3,5,,2022-01-02T07:36:14,2022-01-02T17:00:37,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-03,5.2,-10,-2.7,3.4,-14.1,-4.5,-14.3,44.7,0,0,0,,0,0,27.4,14.4,2.9,1026.6,6.6,11.1,113.5,9.8,5,,2022-01-03T07:36:19,2022-01-03T17:01:28,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-04,3,-10,-3.9,2,-14.1,-5.4,-11,59.9,0,0,0,,0,0,15.8,10.8,44.3,1031.2,14.4,10.4,100.4,8.7,4,,2022-01-04T07:36:22,2022-01-04T17:02:21,0.02,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-05,2.3,-9,-3.6,2,-9.8,-4.7,-7.6,75.3,0,0,0,,0,0,15.8,10.8,8.8,1030.4,66.5,9.6,97.2,8.5,4,,2022-01-05T07:36:22,2022-01-05T17:03:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-06,6,-7.5,-1.9,6,-11.9,-4,-9.7,60.1,0,0,0,,0,0,16.9,10.8,18.5,1033.8,0.3,9.8,111.4,9.5,5,,2022-01-06T07:36:21,2022-01-06T17:04:11,0.09,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-07,4,-8,-3.3,3.3,-9.4,-3.9,-8.3,71,0,0,0,,0,0,14.4,10.8,316.4,1030.1,1.3,8.5,78.6,6.7,4,,2022-01-07T07:36:17,2022-01-07T17:05:08,0.14,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-08,8.5,-8,-0.2,6.9,-11.2,-2.1,-10.3,53.3,0,0,0,,0,0,33.1,18,359.8,1025.8,10.3,9.2,118,10.2,5,,2022-01-08T07:36:11,2022-01-08T17:06:06,0.19,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-09,1,-3,-0.5,1,-3.6,-1.7,-4.4,75.1,0,0,0,,0,0,23,10.8,82.2,1026.3,64.9,9.8,83.5,7.2,4,,2022-01-09T07:36:03,2022-01-09T17:07:05,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-10,2,-5,-1.7,-1.4,-9.5,-5.6,-14.8,46.2,0,0,0,,0,0,38.2,36,353.1,1027.7,24,11.8,122.9,10.6,5,10,2022-01-10T07:35:52,2022-01-10T17:08:06,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-11,0,-9,-4.9,0,-12.9,-7.1,-18.6,34.4,0,0,0,,0,0,38.2,10.8,33.6,1028.2,22.6,12.5,112.3,9.7,3,10,2022-01-11T07:35:39,2022-01-11T17:09:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-12,2,-10,-3.7,-1.8,-13.1,-7.7,-16.2,41.1,0,0,0,,0,0,64.8,43.2,336.5,1026.6,53.5,12.4,80.1,6.8,3,10,2022-01-12T07:35:24,2022-01-12T17:10:10,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-13,4,-6,-1.6,1.3,-10.4,-5,-17.4,30.5,0,0,0,,0,0,37.4,18,258.8,1028.5,0,11.7,116.9,10.2,4,10,2022-01-13T07:35:07,2022-01-13T17:11:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-14,1.8,-11,-4.8,0.5,-11,-5.3,-11.8,59.3,0,0,0,,0,0,21.2,7.5,102.3,1021.8,18.4,9,112.8,9.8,4,10,2022-01-14T07:34:48,2022-01-14T17:12:18,0.45,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-15,4,-9,-2.7,-0.8,-14.3,-6.7,-14.7,48,0,0,0,,0,0,51.8,32.4,347.2,1024.2,3.7,9.8,114.7,10,4,10,2022-01-15T07:34:27,2022-01-15T17:13:23,0.47,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-16,1,-9,-4.7,-1,-14.3,-7.1,-17.3,38.4,0,0,0,,0,0,32.8,10.8,344.6,1030.7,7.8,12.1,116.6,10.1,4,10,2022-01-16T07:34:03,2022-01-16T17:14:29,0.49,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-17,5,-11,-2.5,2.3,-15.3,-5.5,-17.2,36.9,0,0,0,,0,0,38.9,25.2,288,1030.5,0,11.5,122.9,10.7,4,10,2022-01-17T07:33:38,2022-01-17T17:15:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-18,3,-12,-4.1,3,-12,-4.9,-12.4,54.8,0,0,0,,0,0,22,7.7,53.2,1025.9,22.5,10,113.8,9.9,4,10,2022-01-18T07:33:10,2022-01-18T17:16:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-19,-1.8,-7,-3.5,-4,-8.7,-6.4,-10.7,59.9,0,0,0,,0,0,24.1,18,150,1032.1,32.3,9.8,115.2,9.9,4,10,2022-01-19T07:32:40,2022-01-19T17:17:52,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-20,-2.8,-7,-4.1,-3,-11.9,-7.2,-9.8,64.5,0,0,0,,0,0,23,14.4,145.7,1034.5,91.4,9.3,85,7.4,3,10,2022-01-20T07:32:08,2022-01-20T17:19:00,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-01-21,-2.6,-5,-3.5,-3.9,-7.1,-5.9,-8.6,68.7,0.2,100,4.17,snow,0.2,0,20.2,10.8,136.2,1031.4,97.9,8,89.9,7.6,3,10,2022-01-21T07:31:34,2022-01-21T17:20:10,0.56,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"ZBAA,54511099999"
Beijing,2022-01-22,-1,-6,-3.8,-1,-6,-3.9,-5.9,85.6,1.8,100,8.33,snow,1.4,1.5,13.3,6.1,56.9,1028.6,70.3,4,76.9,6.6,3,10,2022-01-22T07:30:58,2022-01-22T17:21:19,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"ZBAA,54511099999"
Beijing,2022-01-23,0,-6,-2.1,0,-6,-3,-4.4,84.7,0,0,0,,0,0.4,13.3,10.8,141.9,1030.4,13.7,3.9,114.2,10,4,10,2022-01-23T07:30:21,2022-01-23T17:22:30,0.65,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-24,1,-3,-1,1,-3.1,-1.7,-3.7,82.6,0,0,0,,0,1.2,14.8,8.7,178.4,1026.6,26.8,2.2,110.1,9.6,4,10,2022-01-24T07:29:41,2022-01-24T17:23:40,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-25,6,-3,1.3,2.4,-6,-1.6,-8.4,55.2,0,0,0,,0,1.4,43.2,25.2,313.5,1024.8,3.7,8,129.8,11.3,4,10,2022-01-25T07:28:59,2022-01-25T17:24:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-26,1.2,-5,-2.1,-1,-9.9,-5.7,-14.4,39.6,0,0,0,,0,1.1,43.2,18,3.5,1030.6,77.4,12.7,103.8,9.1,3,10,2022-01-26T07:28:15,2022-01-26T17:26:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-27,2.2,-8,-2.4,1,-13.1,-5.6,-15.2,38.5,0,0,0,,0,1.7,30.6,18,17.4,1033.1,23.9,12.9,138.8,12.2,4,10,2022-01-27T07:27:29,2022-01-27T17:27:14,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-28,3,-7,-3,3,-11.9,-5.6,-16.6,36.2,0,0,0,,0,0.5,30.6,14.4,18.8,1031.9,76.7,12.3,130,11.4,4,10,2022-01-28T07:26:42,2022-01-28T17:28:26,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-01-29,4.2,-8,-2.4,4.2,-13.1,-4.6,-15.8,38.4,0,0,0,,0,0,20.2,18,348.9,1026.7,3,11.7,141,12.3,4,10,2022-01-29T07:25:53,2022-01-29T17:29:38,0.95,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-01-30,3,-10,-3.1,1.2,-11.4,-4.3,-9,65.9,0.8,100,4.17,"rain,snow",0.1,0,20.5,14.4,46.6,1024.4,17,7,130,11.4,4,10,2022-01-30T07:25:02,2022-01-30T17:30:50,0.98,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"ZBAA,54511099999"
Beijing,2022-01-31,0,-7,-2.3,-4.6,-12.3,-8.3,-16.6,34.4,0,0,0,,0,0.1,61.2,39.6,313.4,1025.9,4.2,13.2,146.1,12.7,4,10,2022-01-31T07:24:09,2022-01-31T17:32:02,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-01,2,-10,-4.4,2,-15.5,-7.6,-18.1,36,0,0,0,,0,0,48.2,18,348.2,1032.7,0,13,151.4,13.1,5,10,2022-02-01T07:23:14,2022-02-01T17:33:15,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-02,5,-12,-4.1,3.3,-17.9,-6.7,-17.7,39.6,0,0,0,,0,0,28.8,18,336.4,1030.9,0,12.5,152.5,13.2,5,10,2022-02-02T07:22:18,2022-02-02T17:34:27,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-03,2.2,-10,-3.1,-0.1,-12.9,-5.8,-17.5,35.6,0,0,0,,0,0,38.2,14.4,6.9,1029.8,13.6,13,146.8,12.7,4,10,2022-02-03T07:21:20,2022-02-03T17:35:39,0.03,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-04,1,-6.5,-3.8,-3.9,-13.6,-9.5,-20.7,26.6,0,0,0,,0,0,43.2,36,322.9,1033,0.2,13.2,158,13.9,5,10,2022-02-04T07:20:21,2022-02-04T17:36:52,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-05,4,-6,-1.3,0.9,-13.1,-6.2,-20.1,23.5,0,0,0,,0,0,42.5,32.4,299.8,1033.4,6,13.2,158.9,14,5,10,2022-02-05T07:19:19,2022-02-05T17:38:04,0.11,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-06,6,-6,0.4,3.7,-7.1,-2.4,-17.1,27.5,0,0,0,,0,0,34.9,21.6,324.2,1031.9,58.4,12.2,147.5,13.1,4,10,2022-02-06T07:18:17,2022-02-06T17:39:16,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-07,5,-8,-2,5,-12.9,-4.1,-15.9,37.2,0,0,0,,0,0,21.2,14.4,342.1,1029.1,94.9,12.2,117.1,10.4,4,10,2022-02-07T07:17:12,2022-02-07T17:40:28,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-02-08,8,-9,-0.7,6.9,-13.1,-2.9,-16.2,35.3,0,0,0,,0,0,19.4,10.8,313.7,1027.8,1.1,12.1,162.1,14.3,5,10,2022-02-08T07:16:07,2022-02-08T17:41:40,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-09,7,-9,-1.5,6,-9,-1.9,-12,49,0,0,0,,0,0,19.4,7.9,48,1023.6,27.6,10.2,152.7,13.4,5,10,2022-02-09T07:15:00,2022-02-09T17:42:52,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-10,10,-8,0.4,10,-11.8,-1.1,-11.2,47,0.3,100,4.17,rain,0,0,25.2,18,240.5,1022,6.9,9.7,160.4,14,5,10,2022-02-10T07:13:51,2022-02-10T17:44:04,0.34,Rain,Clear conditions throughout the day with morning rain.,rain,"ZBAA,54511099999"
Beijing,2022-02-11,9,-5,2.2,8.1,-8.3,0,-11.4,41.2,0,0,0,,0,0,34.6,15.2,68.1,1025.8,81.8,10,106.5,9.4,3,10,2022-02-11T07:12:41,2022-02-11T17:45:15,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-12,1,-5,-1.4,1,-7.1,-3.2,-9.8,53.5,0,0,0,,0,0,34.6,10.8,106.4,1028.5,86.8,10.5,79.1,7.1,2,10,2022-02-12T07:11:30,2022-02-12T17:46:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-13,-3.5,-7.4,-5,-4,-10.4,-6.9,-7.2,84.7,3,100,12.5,snow,0.9,0.4,24.5,14.4,116.5,1027.3,99.4,4.3,67.9,5.7,2,10,2022-02-13T07:10:17,2022-02-13T17:47:37,0.45,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"ZBAA,54511099999"
Beijing,2022-02-14,-2.8,-12,-6.1,-7.1,-16.7,-11.7,-16,47.7,0,0,0,,0,1.4,43.2,28.8,320.7,1029.5,2.1,11.9,181.3,15.9,5,10,2022-02-14T07:09:03,2022-02-14T17:48:48,0.48,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-15,-3,-11,-7.8,-3,-17.8,-11.3,-19,40.9,0,0,0,,0,1.5,29.9,18,18.7,1029.8,40,12.3,164.4,14.4,5,10,2022-02-15T07:07:48,2022-02-15T17:49:59,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-16,-1,-10,-6.4,-3.1,-16.6,-9.8,-18.6,38.4,0,0,0,,0,1.7,28.8,14.4,19.9,1031.4,6.7,12.7,184.9,16.1,5,10,2022-02-16T07:06:31,2022-02-16T17:51:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-17,-1.5,-12,-5.8,-4,-12.5,-8.2,-14,53.2,0,0,0,,0,1.8,28.8,18,162.6,1032.9,87.5,11.2,128.2,11.2,4,10,2022-02-17T07:05:14,2022-02-17T17:52:19,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-18,4,-9,-2.7,-0.4,-10.7,-5.4,-12.4,54.3,0,0,0,,0,1.4,39.6,32.4,317.1,1030.9,69,11,137.4,12.1,4,10,2022-02-18T07:03:55,2022-02-18T17:53:29,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-19,1,-7,-3.4,-4.2,-14.6,-9.2,-19.5,28.2,0,0,0,,0,1.1,61.2,43.2,324.3,1034.3,16.7,13.2,193.2,17.1,5,10,2022-02-19T07:02:35,2022-02-19T17:54:38,0.54,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-20,5,-13,-2.4,2,-13,-5.7,-18.4,31.9,0,0,0,,0,1.1,46.8,36,306.9,1029.8,0.9,12,193,17.1,5,10,2022-02-20T07:01:14,2022-02-20T17:55:47,0.58,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-21,4,-11,-1.6,-0.2,-11,-6,-18.3,29,0,0,0,,0,0.9,43.2,32.4,317.5,1032,3.5,13.1,189.2,16.7,5,10,2022-02-21T06:59:53,2022-02-21T17:56:56,0.62,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-22,4,-10,-2.6,1.4,-11.7,-5.8,-18.7,30.6,0,0,0,,0,0.9,43.2,36,328.1,1036.6,0,12.8,200.3,17.8,6,10,2022-02-22T06:58:30,2022-02-22T17:58:05,0.67,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-23,7,-11,-2,5.7,-16.7,-4.1,-15.5,40.8,0,0,0,,0,0.2,25.2,10.8,308.7,1034.4,1.1,12,198.9,17.6,6,10,2022-02-23T06:57:06,2022-02-23T17:59:13,0.73,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-24,10,-6.7,0.5,10,-10.7,-0.9,-13.5,39,0,0,0,,0,0,21.6,10.8,275.9,1028.4,0.6,11.2,198.5,17.4,6,10,2022-02-24T06:55:41,2022-02-24T18:00:21,0.79,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-25,14,-6,3.4,14,-9.4,2.6,-9.1,45.4,0,0,0,,0,0,21.6,14.4,231.3,1020.2,9.3,8.9,189.6,16.8,5,10,2022-02-25T06:54:15,2022-02-25T18:01:28,0.84,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-26,11.3,-1,6.3,11.3,-3.6,3.7,-15.1,21.9,0,0,0,,0,0,52.6,28.8,298.3,1020.7,0.2,12.8,209.6,18.6,6,10,2022-02-26T06:52:49,2022-02-26T18:02:35,0.89,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-02-27,16,-6,5.1,16,-9.4,4.5,-12.1,33.1,0,0,0,,0,0,36,14.4,125,1017.2,23.3,11,207.3,18.4,6,10,2022-02-27T06:51:22,2022-02-27T18:03:42,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-02-28,12.1,0,7,12.1,0,5.6,-7.1,37.5,0,0,0,,0,0,54,32.4,341.2,1015.1,80.5,10.3,144.2,12.5,4,10,2022-02-28T06:49:53,2022-02-28T18:04:49,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-03-01,12,-1,6.4,12,-5.5,3.6,-15,21.1,0,0,0,,0,0,54,32.4,283,1022.4,0,13,205.7,15.9,6,10,2022-03-01T06:48:24,2022-03-01T18:05:55,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
